userID,placeID,rating,food_rating,service_rating,latitude_user,longitude_user,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,latitude_rest,longitude_rest,name,address,city,state,country,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,other_services,Rcuisine,parking_lot,rest_payment_methods,user_payment_methods,age,price_category,frequent_rater,payment_match
U1115,135054,0,0,1,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,22.140626,-100.915657,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,high,familiar,f,closed,none,seafood,yes,"MasterCard-Eurocard, VISA, cash",cash,36,Expensive,True,True
U1115,135108,1,2,2,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,22.1362534,-100.9335852,Potzocalli,Carretera Central Sn,San Luis Potosi,,,no_alcohol_served,none,informal,completely,low,familiar,f,closed,none,,none,,cash,36,Affordable,True,
U1115,135069,1,0,1,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,22.140129,-100.944872,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,low,familiar,f,closed,none,bar,yes,cash,cash,36,Affordable,True,True
U1115,132830,2,2,2,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,22.1508494,-100.9397522,Rincon Huasteco,,,,,no_alcohol_served,none,informal,completely,low,familiar,f,closed,none,,none,,cash,36,Affordable,True,
U1115,135070,1,1,1,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,22.152918,-100.915164,Restaurante 75,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,,yes,cash,cash,36,Moderate,True,True
U1115,135071,2,2,2,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,22.126375,-100.910926,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,full_bar,section,informal,no_accessibility,medium,familiar,f,closed,none,bar,yes,"American_Express, MasterCard-Eurocard, VISA, cash",cash,36,Moderate,True,True
U1115,135071,2,2,2,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,22.126375,-100.910926,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,full_bar,section,informal,no_accessibility,medium,familiar,f,closed,none,bar_pub_brewery,yes,"American_Express, MasterCard-Eurocard, VISA, cash",cash,36,Moderate,True,True
U1072,135000,0,0,0,18.86826,-99.212033,false,casual drinker,no preference,family,public,single,independent,1984,eco-friendly,thrifty-protector,Christian,student,red,50,medium,1.54,18.870565,-99.226938,Restaurant los Pinos,Federal Mexico - Acapulco 10 3 de Mayo,Cuernavaca,Morelos,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,,none,cash,"bank_debit_cards, cash",42,Moderate,False,True
U1024,132834,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.156469,-100.98554,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,no_alcohol_served,not permitted,casual,no_accessibility,low,familiar,f,closed,none,mexican,public,cash,,96,Affordable,True,
U1024,135106,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.1497088,-100.9760928,El Rincón de San Francisco,Universidad 169,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,only at bar,informal,partially,medium,familiar,f,open,none,mexican,none,"MasterCard-Eurocard, VISA, cash",,96,Moderate,True,
U1024,135042,1,2,1,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.159357,-100.973411,Restaurant Oriental Express,Tangamanga 7 Tangamanga,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,chinese,none,cash,,96,Moderate,True,
U1024,132825,1,1,0,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.1473922,-100.983092,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,no_alcohol_served,none,informal,completely,low,familiar,f,open,none,mexican,none,cash,,96,Affordable,True,
U1024,135060,1,0,2,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.156883,-100.978485,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,seafood,none,cash,,96,Moderate,True,
U1024,135032,2,2,2,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,public,"MasterCard-Eurocard, VISA, cash",,96,Moderate,True,
U1024,135032,2,2,2,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,contemporary,public,"MasterCard-Eurocard, VISA, cash",,96,Moderate,True,
U1024,135039,2,2,2,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.145893,-100.97487,Restaurant de Mariscos de Picon,Miguel Barragan 46 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,low,familiar,f,closed,none,seafood,yes,cash,,96,Affordable,True,
U1024,135045,2,2,0,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.151189,-100.98179,Restaurante la Gran Via,Venustiano Carranza 560 Centro,San Luis Potosi,SLP,Mexico,wine-beer,none,casual,no_accessibility,high,familiar,f,closed,none,,yes,"American_Express, MasterCard-Eurocard, VISA, cash",,96,Expensive,True,
U1024,135027,1,2,0,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.147145,-100.974494,Restaurant Orizatlan,Pascual M. Hernandez 240,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,mexican,none,"American_Express, MasterCard-Eurocard, VISA, cash",,96,Moderate,True,
U1024,135073,1,2,0,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.147175,-100.974269,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,high,familiar,f,closed,none,bar,yes,"MasterCard-Eurocard, VISA, cash",,96,Expensive,True,
U1024,135073,1,2,0,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.147175,-100.974269,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,high,familiar,f,closed,none,bar_pub_brewery,yes,"MasterCard-Eurocard, VISA, cash",,96,Expensive,True,
U1024,135051,1,1,0,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.151189,-100.977058,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,low,familiar,f,closed,none,,none,cash,,96,Affordable,True,
U1024,135041,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,bar,none,cash,,96,Moderate,True,
U1024,135041,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,none,cash,,96,Moderate,True,
U1024,135038,1,1,0,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.155651,-100.977767,Restaurant la Chalita,Guajardo Sn San Luis Potosi Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,medium,familiar,f,closed,none,,none,cash,,96,Moderate,True,
U1024,135028,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.146658,-100.987219,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,mexican,none,"American_Express, MasterCard-Eurocard, VISA, cash",,96,Moderate,True,
U1024,135030,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.14788,-100.989472,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,quiet,f,closed,internet,cafe-coffee_shop,none,cash,,96,Moderate,True,
U1024,135030,1,1,1,22.154021,-100.976028,,abstemious,,,,,,1930,none,hard-worker,none,,yellow,40,,1.2,22.14788,-100.989472,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,quiet,f,closed,internet,cafeteria,none,cash,,96,Moderate,True,
U1132,135038,1,1,1,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.155651,-100.977767,Restaurant la Chalita,Guajardo Sn San Luis Potosi Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,medium,familiar,f,closed,none,,none,cash,cash,35,Moderate,True,True
U1132,132825,2,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.1473922,-100.983092,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,no_alcohol_served,none,informal,completely,low,familiar,f,open,none,mexican,none,cash,cash,35,Affordable,True,True
U1132,135085,2,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,public,cash,cash,35,Moderate,True,True
U1132,135062,2,1,1,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.153703,-100.979033,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,,yes,cash,cash,35,Moderate,True,True
U1132,135025,1,1,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.14955,-100.97797,El Rincon de San Francisco,1a. de Lozada 1,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,mexican,none,"American_Express, MasterCard-Eurocard, VISA, cash",cash,35,Moderate,True,True
U1132,135052,2,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar,none,"MasterCard-Eurocard, VISA, cash",cash,35,Expensive,True,True
U1132,135052,2,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar_pub_brewery,none,"MasterCard-Eurocard, VISA, cash",cash,35,Expensive,True,True
U1132,135028,2,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.146658,-100.987219,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,mexican,none,"American_Express, MasterCard-Eurocard, VISA, cash",cash,35,Moderate,True,True
U1132,135032,1,0,1,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,public,"MasterCard-Eurocard, VISA, cash",cash,35,Moderate,True,True
U1132,135032,1,0,1,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,contemporary,public,"MasterCard-Eurocard, VISA, cash",cash,35,Moderate,True,True
U1132,135051,1,1,0,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.151189,-100.977058,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,low,familiar,f,closed,none,,none,cash,cash,35,Affordable,True,True
U1132,135027,2,1,0,22.15,-100.983,false,casual drinker,informal,solitary,public,single,,1991,none,hard-worker,none,student,blue,55,,1.6,22.147145,-100.974494,Restaurant Orizatlan,Pascual M. Hernandez 240,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,mexican,none,"American_Express, MasterCard-Eurocard, VISA, cash",cash,35,Moderate,True,True
U1005,135050,1,2,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,none,thrifty-protector,Catholic,student,black,65,medium,1.69,22.174887,-100.970825,Restaurante la Estrella de Dima,Soledad Sn Arboledas de Soledad,Soledad,SLP,Mexico,wine-beer,none,informal,no_accessibility,high,familiar,f,closed,none,,yes,"American_Express, MasterCard-Eurocard, VISA, cash",cash,34,Expensive,True,True
U1005,135076,2,2,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,none,thrifty-protector,Catholic,student,black,65,medium,1.69,22.181017,-100.973614,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,high,familiar,f,closed,none,,yes,"American_Express, MasterCard-Eurocard, VISA, cash",cash,34,Expensive,True,True
U1005,132830,1,1,0,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,none,thrifty-protector,Catholic,student,black,65,medium,1.69,22.1508494,-100.9397522,Rincon Huasteco,,,,,no_alcohol_served,none,informal,completely,low,familiar,f,closed,none,,none,,cash,34,Affordable,True,
U1005,135066,2,1,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,none,thrifty-protector,Catholic,student,black,65,medium,1.69,22.16835,-100.972466,Restaurante Guerra,20 de Noviembre 1817 Tlaxcala,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,high,familiar,f,closed,none,,yes,"MasterCard-Eurocard, VISA, cash",cash,34,Expensive,True,True
U1005,135041,1,1,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,none,thrifty-protector,Catholic,student,black,65,medium,1.69,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,bar,none,cash,cash,34,Moderate,True,True
U1005,135041,1,1,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,none,thrifty-protector,Catholic,student,black,65,medium,1.69,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,none,cash,cash,34,Moderate,True,True
U1005,135057,1,2,1,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,none,thrifty-protector,Catholic,student,black,65,medium,1.69,22.145992,-100.955118,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,bar,yes,"American_Express, MasterCard-Eurocard, VISA, cash",cash,34,Moderate,True,True
U1005,135043,0,2,0,22.183477,-100.959891,false,abstemious,no preference,family,public,single,independent,1992,none,thrifty-protector,Catholic,student,black,65,medium,1.69,22.185756,-100.944518,pizza clasica,524 Soledad de Graciano Sanchez,Soledad,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,none,cash,cash,34,Moderate,True,True
